barcode,product_name,brands,primary_brand,query_category,observed_market_region_codes,countries,off_categories,raw_brand_tokens,current_primary_brand,proposed_primary_brand,primary_brand_would_change,detected_portfolio_brand_key,detected_portfolio_group,detection_source,detection_confidence,detection_reason
7613035070950,Maxi format P'tits fruits 8x pommes ananas / 4x pommes cassis / 4x pommes oranges,"nestlé, bébé nestlé, nestlé bébé, p'tits fruits",nestle,snacks,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Aliments pour bébé, Goûters et desserts pour bébé, Compotes, Dès 6 mois, Compotes pour bébé",nestle; bebe nestle; nestle bebe; ptits fruits,nestle,bebe nestle,True,bebe nestle,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035078581,Chocolat Smarties,nestlé,nestle,snacks,FRANCE|DACH,en:france|en:switzerland,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Chocolats, Chocolats au lait, Bonbons dragéifiés",nestle,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035085435,NESTLE CHOCAPIC Céréales Petit Déjeuner 3 x 430g,"nestlé, chocapic",nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux",nestle; chocapic,nestle,chocapic,True,chocapic,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035134423,Smarties 100% Bleu Edition givrée,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat",nestle,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035137684,Nesquik,"nestlé, nesquik",nestle,beverages,FRANCE,en:algeria|en:france,"Boissons, Petit-déjeuners, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre, Boissons avec sucre ajouté",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035144699,NESTLE NESQUIK Céréales 450g,"nestlé, nesquik",nestle,,FRANCE|SOUTHERN_EUROPE|DACH,en:france|en:guadeloupe|en:reunion|en:senegal|en:spain|en:switzerland,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales pour petit déjeuner enrichies en vitamines et minéraux,Céréales extrudées,Boules de céréales au chocolat,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux,Céréales pour petit déjeuner riches en fibres",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035144750,Nesquik,nestlé,nestle,cereals,BENELUX|FRANCE,en:belgium|en:france,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,chocolate cereal balls",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035149427,Lion crunchy muesli caramel & chocolat,nestlé,nestle,cereals,FRANCE,en:france,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Mueslis,Mueslis with chocolate,Cereals with caramel",nestle,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035159860,Nestlé dessert chocolat noir,"nestlé dessert,nestlé",nestle,snacks,FRANCE,en:france|en:romania,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bars for cooking",nestle dessert; nestle,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035178663,Chocolat au lait noisettes entières torréfiées,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats aux noisettes, Chocolats au lait aux noisettes",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035178731,"Les Recettes de l'Atelier Raisins, Amandes & Noisettes Chocolat Noir (Offre Gourmande)","nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats aux amandes, Chocolats noirs aux amandes",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035189027,NESTLE CRUNCH Céréales 450g,"nestlé, crunch",nestle,,FRANCE,en:france|en:guadeloupe|en:martinique|en:reunion,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales extrudées,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux",nestle; crunch,nestle,crunch,True,crunch,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035198203,NESTLE CRUNCH Céréales Petit Déjeuner 3x450g,"nestlé, crunch",nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales extrudées,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux",nestle; crunch,nestle,crunch,True,crunch,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035198234,NESTLE NESQUIK 450g x3,"nestlé, nesquik",nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales extrudées,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035203976,Smarties Tube Boule Noel,nestlé,nestle,snacks,FRANCE|DACH,en:france|en:switzerland,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Bonbons dragéifiés",nestle,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035207844,Smarties - Assortiment de bonbons de chocolat et de bonbons de chocolat dragéifiés,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Aliments festifs, Confiseries chocolatées, Aliments et boissons de Noël, Bonbons de chocolat, Calendriers de l'avent, Assortiments de bonbons de chocolat",nestle,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035217683,Nesquik,"nestlé, nesquik",nestle,beverages,FRANCE,en:france,"Boissons, Petit-déjeuners, Cacao et dérivés, Boissons chaudes, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre, Boissons avec sucre ajouté",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035219366,Kitkat Dark Chocolate 2 Finger,"nestlé, kitkat",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",nestle; kitkat,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035219465,kitkat dark,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035219489,Kat 2 Finger Milk Chocolate Biscuit Bar Pack,"nestle,kitkat",nestle,snacks,UK_IE,en:united-kingdom,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolate biscuits",nestle; kitkat,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035220065,KitKat,nestle,nestle,snacks,FRANCE|UK_IE,en:france|en:united-kingdom,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate, Chocolate biscuity bars, fr:Barre chocolatée biscuitée type KitKat",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035220126,KitKat,nestlé,nestle,snacks,FRANCE|UK_IE,en:france|en:united-kingdom,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bars,Chocolate biscuity bars",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035220324,Kit Kat Dark,"nestlé, kit kat",nestle,snacks,FRANCE,en:france,Barre chocolatée biscuitée type KitKat,nestle; kit kat,nestle,kitkat,True,kit kat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035239562,"NESQUIK Poudre Cacaotée boîte 1,1kg","nestlé, nesquik",nestle,snacks,FRANCE,en:france|en:morocco,"de:schokoladen, en:instant-chocolate-powders, Cacaos en poudre",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035253537,Pâte Feuilletée,"nestlé, herta",nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Pâtes à tarte,Pâtes feuilletées,Réfrigérés,Pâte feuilletée crue à la matière grasse végétale",nestle; herta,nestle,herta,True,herta,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035265769,Fitness nutrition energy original,nestlé,nestle,cereals,FRANCE,en:france|en:slovenia,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and their products,Breakfast cereals,mixed cereal flakes",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035268388,Chocolate con Leche,nestlé extrafino,nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:morocco|en:portugal|en:spain,"Lanches comida,Lanches doces,Cacau e derivados,Chocolates,Chocolates de leite,en:Milk chocolate bar",nestle extrafino,nestle,extrafino,True,nestle extrafino,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035272903,"RICORE Original, Café & Chicorée, Boîte 200g","nestlé, ricore",nestle,beverages,FRANCE,en:france,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Hot beverages, Plant-based beverages, Beverage preparations, Coffees, Instant beverages, Instant coffee substitutes, Instant mix of chicory and coffee powder, en:instant-chicory",nestle; ricore,nestle,ricore,True,ricore,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035279742,Nesquik au riz souflé,"nestlé, nesquik",nestle,,FRANCE|DACH,en:france|en:switzerland,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035281783,Nestle Pure Life Still Spring Water,nestle,nestle,beverages,UK_IE,en:united-kingdom,"Beverages, Waters",nestle,nestle,nestle pure life,True,nestle pure life,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035301887,Recettes de l'Atelier N°4 Noir Epicé,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035301917,NESTLE L'ATELIER Chocolat noir 78% Floral,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
