review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c2_reinclude,scenario_c2_rule,scenario_c2_proposed_treatment,scenario_c2_review_status,scenario_c2_rationale
15377,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,8717853493041,"Shoti Maa In Liebe - Grüntee Zimt Bergam, 1,8 GR, 16 BTL Packung",haris treasure/la alternativa b.v,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/871/785/349/3041/front_fr.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,17.0,-16.0,-16.0,16.0,1.0,1.0,1.0,1.0,1.0,,0.0,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15378,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,8722700040620,Yellow Lipton,lipton,LIPTON Teas and Infusions,FRANCE,beverages,https://images.openfoodfacts.org/images/products/872/270/004/0620/front_fr.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,17.0,-16.0,-16.0,16.0,1.0,1.0,1.0,1.0,1.0,,,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15379,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,8801382132394,Woongjin Corn Tea Drink,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/880/138/213/2394/front_ko.4.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,17.0,-16.0,-16.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,0.034,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15380,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,8855422001362,Thai iced milk tea,zolito,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/885/542/200/1362/front_fr.4.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,17.0,-16.0,-16.0,16.0,1.0,1.0,1.0,1.0,1.0,,1.0,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15381,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9300605113145,Café. Soluble 50g,nescafe,Nestlé,FRANCE,beverages,https://images.openfoodfacts.org/images/products/930/060/511/3145/front_fr.10.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,17.0,-16.0,-16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15382,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,3250392284985,Look Soda au cola zéro les 4 bouteilles de 50,selection,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/039/228/4985/front_fr.6.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.5,8.5,-8.0,-16.0,16.0,0.5,0.5,0.5,0.5,0.1,,0.01,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15383,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,6923818812082,Green Tea,green tea,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/692/381/881/2082/front_en.5.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.5,8.5,-8.0,-16.0,16.0,0.5,0.5,0.5,0.2,0.5,0.2,0.1,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15384,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5701182015312,Infusions thé glacé,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/570/118/201/5312/front_fr.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.1,1.7000000000000002,-1.6,-16.0,16.0,0.1,0.1,0.1,0.1,0.1,,0.025,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15385,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,7613032898892,VITTEL eau minérale naturelle 6 X 50cl (5+1),vittel,Nestlé,FRANCE,beverages,https://images.openfoodfacts.org/images/products/761/303/289/8892/front_fr.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.0001,0.0017,-0.0016,-16.0,16.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15386,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,7613035866393,"CONTREX eau minérale naturelle 6x1,5L",contrex,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/761/303/586/6393/front_fr.186.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.0001,0.0017,-0.0016,-16.0,16.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,100.0,100.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15387,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,3560071421472,ICED TEA,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/007/142/1472/front_fr.15.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,23.0,392.6,-369.6,-16.069565217391304,16.069565217391304,0.5,5.4,41.0,5.4,0.1,,0.05,2.1739130434782608,23.47826086956522,178.26086956521738,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15388,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,3760116256278,Tisane a Sucer thé Vert Bergamote,bioforez,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/011/625/6278/front_fr.4.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,4.0,69.6,-65.6,-16.4,16.4,2.4,13.2,0.8,1.7,0.2,77.0,0.03,60.0,330.0,20.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15389,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,8711200404810,Yellow label - Classico,lipton,LIPTON Teas and Infusions,FRANCE,beverages,https://images.openfoodfacts.org/images/products/871/120/040/4810/front_fr.17.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,4.0,70.0,-66.0,-16.5,16.5,0.5,17.0,0.0,0.5,0.0,,0.0,12.5,425.0,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15390,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,3119460003630,château de jau,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/311/946/000/3630/front_fr.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,12.0,212.5,-200.5,-16.708333333333332,16.708333333333332,12.5,12.5,12.5,12.5,12.5,,12.5,104.16666666666669,104.16666666666669,104.16666666666669,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15391,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5024769510131,Margaux Chateau de Mille Rose,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/502/476/951/0131/front_fr.4.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,28.0,530.0,-502.0,-17.928571428571427,17.928571428571427,0.0,20.0,50.0,15.0,20.0,,40.0,0.0,71.42857142857143,178.57142857142858,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15392,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,3770010634096,Sirop de cassis,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/377/001/063/4096/front_fr.3.400.jpg,data_quality_error,macro_mass_balance_exceeds_100g;nutrient_density_exceeds_energy_limit,29.0,559.7999877929681,-530.7999877929681,-18.30344785492993,18.30344785492993,0.0,74.699996948242,29.0,74.699996948242,0.0,,0.0,0.0,257.5861963732483,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15393,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,3437340069744,Sirop de Violette de Provence,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/343/734/006/9744/front_fr.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,16.0,314.5,-298.5,-18.65625,18.65625,0.5,77.0,0.5,77.0,0.1,,,3.125,481.25,3.125,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15394,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,3047960050277,Sirop Orgeat,gambetta,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/304/796/005/0277/front_fr.5.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,10.0,198.0,-188.0,-18.8,18.8,21.0,6.0,10.0,2.0,1.0,,2.0,210.0,60.0,100.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15395,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,3760078215016,Chinon,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/007/821/5016/front_fr.4.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,40.0,-38.0,-19.0,19.0,10.0,0.0,0.0,0.0,0.0,,0.0,500.0,0.0,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15396,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,8001620006221,Eau gazeuse,san benedetto,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/800/162/000/6221/front_fr.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,7.0,143.0,-136.0,-19.428571428571427,19.428571428571427,25.0,4.0,3.0,1.0,2.0,,4.0,357.1428571428572,57.14285714285714,42.85714285714285,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15397,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,3596710536238,Eau de source aromatisée fraise - sans sucres,auchan,Auchan,FRANCE,beverages,https://images.openfoodfacts.org/images/products/359/671/053/6238/front_fr.62.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.4,8.5,-8.1,-20.25,20.25,0.5,0.5,0.5,0.5,0.1,0.5,0.0075848,125.0,125.0,125.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15398,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5060335631008,Monster zero 50cl édition call of duty,monster,,FRANCE,beverages,,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,43.0,-41.0,-20.5,20.5,3.0,1.0,3.0,0.0,3.0,,0.0,150.0,50.0,150.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15399,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5099873010570,Red Dog Jack Daniels,jack daniel's,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/509/987/301/0570/front_fr.13.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,10.0,217.0,-207.0,-20.7,20.7,8.0,44.0,1.0,28.0,1.0,0.0,1.0,80.0,440.00000000000006,10.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15400,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,7613035835511,Soupe Japonaise poulet et champignons noirs facon Teriyaki,maggi,Nestlé,FRANCE,beverages,https://images.openfoodfacts.org/images/products/761/303/583/5511/front_fr.4.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,22.200000000000003,-21.200000000000003,-21.200000000000003,21.200000000000003,0.9,4.2,0.2,0.6,0.0,0.3,0.7,90.0,420.0,20.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
15401,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,657968290938,Pacha drink mojito,pacha,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/065/796/829/0938/front_fr.21.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,19.8,442.6,-422.8,-21.35353535353536,21.35353535353536,4.5,4.9,45.0,4.9,41.0,,0.02,22.727272727272727,24.747474747474747,227.27272727272725,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
