region,category,metric,tail_band,tail_direction,record_count,median_metric_value_in_band,min_metric_value_in_band,max_metric_value_in_band,top_product_name_tokens,top_brands,top_off_categories,top_product_examples,suggested_pattern_label,,
FRANCE,snacks,protein_g_100g,P0-P1,bottom,672,0,0,0,candy (68) | bonbons (56) | menthe (32) | mentos (27) | sucette (27) | jelly (25) | boite (23) | etui (23) | anis (22) | fruits (20),unknown (167) | les anis de flavigny (68) | mentos (31) | fini (24) | ricola (21) | skittles (17) | carrefour (14) | hema (10),Snacks (515) | Snacks sucrés (405) | Confiseries (360) | Bonbons (352) | Sweet snacks (98) | Confectioneries (95) | Candies (72) | en:candies (57),8723400761839: Mint Bag (0) | 4255582804973: Marshmallows (0) | 8424621007514: Fizz party (0) | 8424621020094: Caramelo comprimido con polvo pica sabor fresa (0) | 8424621020148: Hallowfizz (0) | 8424621020155: Draku (0) | 8719831323463: Hodog candy (0) | 8719831323920: Candy world twisters (0),normal_category_tail,,
FRANCE,snacks,protein_g_100g,P10-P20,bottom,6716,3.7,2.7,4.4,chocolat (494) | caramel (384) | flan (298) | chocolate (289) | beurre (245) | pommes (213) | mini (211) | coco (201) | chips (173) | salé (143),unknown (1677) | haribo (251) | carrefour (133) | pringles (98) | mars (95) | hema (95) | u (91) | auchan (85),Snacks (5215) | Snacks sucrés (3845) | Biscuits et gâteaux (2139) | Pâtisseries (1265) | Confiseries (1124) | Biscuits (934) | Sweet snacks (907) | Bonbons (743),8695864006514: 3 Babas au Rhum (2.7) | 3269210251580: Citron & coco (2.7) | 7622300723590: Poiana Chokotoff caramel (2.7) | 3760255170183: Babas au Rhum (2.7) | 8716100533059: Suikerwerk (2.7) | 8008698003992: Petit biscuit (2.7) | 3588570002770: 3 Babas au Rhum extra (2.7) | 202270101351: Fraisier (2.7),likely_category_scope_noise,,
FRANCE,snacks,protein_g_100g,P1-P5,bottom,2687,0.02,0,0.5,bonbons (386) | miel (197) | candy (173) | bonbon (126) | sucette (106) | menthe (103) | jelly (95) | tac (84) | pastilles (84) | tic (83),unknown (705) | haribo (126) | chupa chups (62) | ferrero (62) | jelly belly (57) | afchain (49) | lutti (45) | skittles (42),Snacks (2094) | Snacks sucrés (1702) | Confiseries (1574) | Bonbons (1556) | Sweet snacks (358) | Confectioneries (318) | en:candies (295) | Candies (265),3537741002507: Berlingots de carpentras (0) | 3564365055480: Bêtises de Cambrai (0) | 2022263499993: Bonbons à la menthe (0) | 2022446313337: Jelly beans sweet and sour (0) | 2022446599991: Jelly beans sweet & sour mix (0) | 3595181917805: Chocolat Weiss (0) | 787359177040: Dried & Sweet Cranberries (0) | 11721309: nan (0),likely_category_scope_noise,,
FRANCE,snacks,protein_g_100g,P5-P10,bottom,3358,1.7,0.5,2.7,caramel (281) | chips (237) | beurre (212) | salé (183) | bonbons (178) | mochi (155) | chocolat (118) | chocolate (95) | fruits (94) | caramels (91),unknown (750) | haribo (174) | u (67) | carambar (57) | auchan (49) | carrefour (41) | royal family (40) | lutti (39),Snacks (2620) | Snacks sucrés (2014) | Confiseries (1177) | Bonbons (914) | Biscuits et gâteaux (667) | Pâtisseries (443) | Sweet snacks (315) | Desserts (298),3564365055589: Bétise de cambrai (0.5) | 3379141811378: Nougat (0.5) | 3664346316507: Les Sucettes (0.5) | 3664346325448: Carambar (0.5) | 5996071706055: Cheekies candy (0.5) | 3174208030057: Bonbons fourrés au miel du Gâtinais (0.5) | 7340154801201: Nerds candy fruits (0.5) | 3330720002112: Bonbons parfum violet (0.5),likely_category_scope_noise,,
FRANCE,snacks,protein_g_100g,P80-P90,top,6716,8.7,8.1,9.4286,chocolat (1804) | noir (824) | lait (720) | beurre (368) | brioche (346) | biscuits (319) | noisettes (303) | chocolate (277) | cacao (249) | amandes (235),unknown (1062) | kinder (152) | ferrero (150) | u (137) | nestle (132) | auchan (87) | carrefour (75) | casino (60),Snacks (5436) | Snacks sucrés (4379) | Cacao et dérivés (1790) | Chocolats (1617) | Biscuits et gâteaux (1240) | Biscuits (1186) | Viennoiseries (1146) | Chocolats noirs (929),3046920028585: Excellence Dark 70% Cocoa (9.43) | 5060102662112: 72% Cacao (9.43) | 5411823142047: Spéculos (9.42) | 68000762304: Oh Henry! (9.41) | 208293019024: 4 Gaufres (9.4) | 3760269310261: Biscuits Bio chocolat graines-Good Gout Kidz-110g (9.4) | 838948007597: Chocolat au lait amandes grillees (9.4) | 7610036010855: Chocolat Éclats De Fèves De Cacao (9.4),likely_category_scope_noise,,
FRANCE,snacks,protein_g_100g,P90-P95,top,3358,10,9.43,11.4,chocolat (649) | noir (431) | lait (218) | crackers (218) | amandes (183) | chocolate (182) | macarons (170) | cacao (160) | biscuits (130) | noisettes (107),unknown (626) | u (57) | lindt (43) | auchan (40) | gerble (36) | carrefour (36) | ethiquable (35) | casino (32),Snacks (2436) | Snacks sucrés (1825) | Cacao et dérivés (737) | Chocolats (706) | Biscuits et gâteaux (656) | Biscuits (534) | Chocolats noirs (493) | Sweet snacks (392),40897820: Blond Amandes (11.4) | 5026489494111: Lentil Chips Sea Salt Flavour (11.4) | 8002996303242: Cuor di cacao 85% (11.4) | 3770008914315: Chocolat noir 74% à la fleur de sel (11.4) | 9403142000807: Peanut block (11.4) | 3760221340107: Biscuits apéritifs au camembert de Normandie (11.4) | 5026489483993: nan (11.4) | 3760077189714: Chocolat noir 100% du Pérou (11.4),likely_category_scope_noise,,
FRANCE,snacks,protein_g_100g,P95-P99,top,2687,14,11.4,24.44,chocolat (298) | crackers (248) | chocolate (184) | bar (180) | noir (171) | barre (147) | chips (135) | biscuits (121) | amandes (115) | protein (114),unknown (405) | carrefour (40) | u (38) | gerlinea (36) | auchan (31) | casino (30) | dukan (23) | clif bar (23),Snacks (1741) | Snacks sucrés (1105) | Biscuits et gâteaux (385) | snacks (343) | Biscuits (330) | Barres (318) | Sweet snacks (315) | amuse-gueules (294),"815709021498: Fudge brownie collagen protein bar, fudge brownie (24.4) | 4260744953406: Vegan bar choco amandes (24.4) | 9010128000913: Protéines power cookies chocolat (24.4) | 3700650907236: Coin Apéro Melange Toaste sans sel (24.2) | 9400563451331: Nice & Natural Protein Nut Bars (24.2) | 8470001522887: Choco Crispy Bar Komplet (24.1) | 3229820189581: Barres Chocolat Lait et Caramel (24.1) | 3256226754198: Barres céréales protéinées chocolat, x6, 192g (24)",likely_category_scope_noise,,
FRANCE,snacks,protein_g_100g,P99-P100,top,672,32,24.5,84,protein (272) | bar (174) | chocolate (92) | chocolat (69) | barre (60) | caramel (47) | cookie (46) | peanut (46) | chips (38) | high (32),unknown (95) | myprotein (42) | prozis (26) | nature valley (20) | body&fit (18) | foodspring (15) | protifast (12) | jack link's (11),Snacks (506) | Snacks sucrés (269) | Barres (158) | Protein bars (113) | Sweet snacks (111) | Dietary supplements (108) | Compléments alimentaires (106) | Compléments pour le Bodybuilding (105),8594014868524: ISO Whey Prozero čokoládové brownies (84) | 728633103935: Caseine Night Pro (Chocolat) (80) | 3770018416229: Fit'prot chocolat (74.1) | 5060549450341: Smoky bacon pork puffs (67) | 4031446820064: XOX Schweine Krusten (62) | 20332389: Fines Crêpes dentelle de Bretagne (60.6) | 8445291796683: nan (60) | 4058172969409: Sportness (60),likely_category_scope_noise,,
FRANCE,snacks,protein_g_per_100kcal,P0-P1,bottom,671,0,0,0,bonbons (77) | candy (67) | bonbon (29) | sucette (26) | mentos (26) | fruit (24) | menthe (21) | sour (20) | jelly (19) | gum (18),unknown (172) | mentos (32) | fini (24) | la confiserie bressaude (21) | chupa chups (20) | fizzy (20) | hema (19) | pez (15),Snacks (496) | Snacks sucrés (401) | Confiseries (364) | Bonbons (349) | Sweet snacks (88) | en:candies (85) | Confectioneries (82) | Candies (61),3770000028959: La Pilule du Barbu (0) | 3389681001023: Bonbons des Vosges au miel LA CONFISERIE BRESSAUDE (0) | 8410576011393: Wiz Popping Candy Cola Flavour (0) | 8410525250477: Fizzy 4 gums (0) | 8410525257551: Bombom (0) | 3258563070320: Bêtises de cambrai (0) | 9400501003240: Manuka Honey Lozenges with Propolis (0) | 93513265: Tic Tac Peppermint 24G (0),likely_category_scope_noise,,
FRANCE,snacks,protein_g_per_100kcal,P10-P20,bottom,6704,0.9042,0.7143,1.0117,chocolat (933) | chips (545) | chocolate (424) | noir (415) | caramel (397) | beurre (245) | lait (220) | mini (212) | cookies (179) | biscuits (173),unknown (1146) | pringles (152) | haribo (125) | lindt (124) | u (121) | milka (107) | nestle (105) | carrefour (101),Snacks (5403) | Snacks sucrés (3453) | Biscuits et gâteaux (1693) | Biscuits (1308) | Cacao et dérivés (1117) | Sweet snacks (1021) | Chocolats (883) | Confiseries (840),9421902112102: Chips de kumara (0.714) | 44000032715: Nabisco oreo cookies birthday cake 1x15.25 oz (0.714) | 44000042578: Nabisco oreo thins cookies oreo 1x10.1 oz (0.714) | 7702007043402: Chicolata tradicional (0.714) | 44000042745: Nabisco oreo cookies golden 1x10.700 oz (0.714) | 44000044541: Oreo cookies 1x12.2 oz (0.714) | 3116740034339: Mitsy (0.714) | 618551602699: Plantain Chips Naturally Sweet (0.714),likely_category_scope_noise,,
FRANCE,snacks,protein_g_per_100kcal,P1-P5,bottom,2681,0.0171,0,0.1382,bonbons (409) | miel (247) | candy (178) | bonbon (134) | menthe (125) | sucette (107) | jelly (98) | pastilles (95) | sucettes (91) | tac (79),unknown (712) | haribo (86) | ferrero (58) | jelly belly (58) | les anis de flavigny (57) | skittles (48) | chupa chups (46) | afchain (46),Snacks (2130) | Snacks sucrés (1738) | Confiseries (1619) | Bonbons (1613) | Sweet snacks (348) | Confectioneries (315) | Candies (269) | en:candies (262),3395503045885: fizzy sweet (0) | 3374604100570: L'authentique sucre d'orge aux arômes de fruits assortis (0) | 3346041455605: Meringues Nature (0) | 3360100430105: Sac 250g réglisse (0) | 3360100440104: Sacs 250g violette (0) | 3360100520103: Boite ovale citron (0) | 3360100580015: Etui 40g menthe (0) | 3360100590014: Etui 40g citron (0),likely_category_scope_noise,,
FRANCE,snacks,protein_g_per_100kcal,P5-P10,bottom,3352,0.493,0.1385,0.7143,caramel (315) | chips (266) | beurre (211) | salé (191) | chocolat (146) | mochi (137) | bonbons (126) | chocolate (123) | caramels (96) | crevette (85),unknown (654) | haribo (183) | u (55) | carambar (51) | hema (46) | royal family (39) | krema (38) | lutti (37),Snacks (2562) | Snacks sucrés (1822) | Confiseries (1106) | Bonbons (814) | Biscuits et gâteaux (515) | Sweet snacks (397) | Biscuits (295) | Pâtisseries (265),3256224061731: Bonbons Confiserie soucoupes acidulées en poudre sachet de 39g (0.139) | 325622406173100: Bonbons Confiserie soucoupes acidulées en poudre sachet de 39g (0.139) | 6416453050075: Tutti Frutti Original (0.139) | 3116740032229: Fizz Ball (0.139) | 3103220038321: Dragibus Color Pops (0.139) | 3501275112162: Météouf mini (0.139) | 3103220040034: Haribo Dragibus 1kg (0.139) | 3501275112513: Têtes Brûlées Météouf (0.139),likely_category_scope_noise,,
FRANCE,snacks,protein_g_per_100kcal,P80-P90,top,6704,1.9824,1.8299,2.2153,chocolat (1089) | panettone (538) | beurre (438) | noir (294) | biscuits (292) | brioche (291) | pain (278) | pur (256) | nougat (234) | pains (229),unknown (1539) | haribo (147) | u (108) | carrefour (100) | auchan (91) | leclerc (83) | e.leclerc (75) | gerble (61),Snacks (5207) | Snacks sucrés (4289) | Viennoiseries (1827) | Biscuits et gâteaux (1676) | Biscuits (1135) | Brioches (1128) | Sweet snacks (676) | Pâtisseries (628),8413585013099: Palomitas con sal (2.22) | 3760233468561: Couronne des rois aux fruits confits (2.22) | 8435646631394: Turron de chocolate con almendras (2.22) | 25211252: Chocolate Brioche (2.21) | 3587220001934: Natte Marbrée au Chocolat (2.21) | 4008713713527: Cereal Bar With Dry Fruits (2.21) | 3636226441272: Brioche tressée (2.21) | 8420928171033: Turrón de Chocolate con leche (2.21),likely_category_scope_noise,,
FRANCE,snacks,protein_g_per_100kcal,P90-P95,top,3352,2.3716,2.2153,2.6738,brioche (494) | chocolat (323) | lait (236) | beurre (206) | macarons (186) | crackers (167) | tranchée (163) | pains (160) | pur (155) | tressée (141),unknown (752) | la fournee doree (77) | u (61) | auchan (55) | brioche pasquier (44) | leclerc (38) | carrefour (37) | pasquier (37),Snacks (2502) | Snacks sucrés (2025) | Viennoiseries (1105) | Brioches (765) | Biscuits et gâteaux (714) | Biscuits (439) | Pâtisseries (314) | Sweet snacks (280),3574100075307: Crème glacée Caramel au beurre salé (2.67) | 7610095233004: Appenzeller Bärli - Biber mini (2.67) | 3760250060106: Socca Chips® (2.67) | 3587220002559: Brioche Nanterre (2.67) | 3760049798098: Brioche tranchée aux oeufs frais (2.67) | 3587220002566: Brioche mousseline tranchée (2.67) | 8010826007031: Cantuccini Toscani IGP (2.67) | 3270160243099: Brioche Tranchée Pur Beurre Surgelelée Deja Cuite 275 g (2.67),likely_category_scope_noise,,
FRANCE,snacks,protein_g_per_100kcal,P95-P99,top,2681,3.1915,2.6738,6.0448,crackers (250) | bar (180) | protein (164) | chocolat (147) | chips (142) | chocolate (141) | barre (131) | graines (116) | brioche (106) | biscuits (98),unknown (471) | carrefour (42) | auchan (40) | casino (30) | u (25) | nature valley (23) | clif bar (22) | gerlinea (22),Snacks (1697) | Snacks sucrés (1048) | Biscuits et gâteaux (395) | snacks (362) | amuse-gueules (313) | biscuits-aperitifs (305) | snacks-sales (302) | Viennoiseries (302),3423777193541: Crevettes panées popcorn (6.04) | 4260289443462: Fit muffins (6.04) | 5060318691531: Double Choc Brownie (6.03) | 6971106100151: WLM Snack Gluten Large (6.03) | 3665069005907: Barre-vegan. Extra cacahuète. (Protéines shot.) (6.02) | 4036554699861: Waffel (6.01) | 4029679676008: True organic proteine (6.01) | 3770007832238: Barre Original Chocolat Noix de Coco (6.01),likely_category_scope_noise,,
FRANCE,snacks,protein_g_per_100kcal,P99-P100,top,671,8.3551,6.0453,25.375,protein (226) | bar (162) | chocolat (81) | barre (77) | chocolate (69) | caramel (51) | cookie (45) | peanut (36) | barres (35) | chips (34),unknown (91) | myprotein (37) | prozis (26) | gerlinea (20) | body&fit (17) | foodspring (12) | jack link's (11) | protifast (10),Snacks (509) | Snacks sucrés (294) | Barres (176) | Compléments alimentaires (112) | Compléments pour le Bodybuilding (110) | Barres protéinées (103) | Protein bars (99) | Dietary supplements (98),5000354160936: Hartley's Sugar Free Raspberry flavour jelly (25.4) | 26037219: Tuna (23.8) | 5600961148190: Préparation pour Gommes Protéinées (23.2) | 728633103935: Caseine Night Pro (Chocolat) (22.9) | 8594014868524: ISO Whey Prozero čokoládové brownies (22.4) | 20332389: Fines Crêpes dentelle de Bretagne (20.1) | 4034167100187: Beef Jerky Classic (20.1) | 30028197: Pastilles Chausson (19.9),likely_category_scope_noise,,
FRANCE,snacks,salt_g_100g,P0-P1,bottom,655,0,0,0,chocolat (101) | noir (90) | chocolate (45) | candy (30) | bonbons (25) | cacao (24) | dark (21) | menthe (21) | miel (15) | nougat (15),unknown (127) | haribo (40) | marque repere (34) | carrefour (22) | novi (9) | cote d'or (8) | nestle (8) | cacao barry (8),Snacks (533) | Snacks sucrés (436) | Confiseries (213) | Bonbons (178) | Cacao et dérivés (131) | Chocolats (125) | Chocolats noirs (110) | Sweet snacks (84),"3572870000413: Chocolat noir écorces d'orange (0) | 3571374921408: Macarons amandes (0) | 7622201100001: Mignonnette noir de noir (0) | 7622200427635: Côte D'or Melk Noten - Mit Ganzen Haselnüssen, 32x45g (0) | 1664: Brins de ChocoCaramel (0) | 3293682102323: Galères la fine de caramel (0) | 7622400010811: Chocolat noir aux noisettes (0) | 8711197693372: Sucettes (0)",likely_category_scope_noise,,
FRANCE,snacks,salt_g_100g,P10-P20,bottom,6541,0.04,0.02,0.1,chocolat (1335) | noir (1263) | nougat (410) | chocolate (342) | cacao (321) | amandes (200) | bonbons (191) | dark (177) | orange (142) | lait (124),unknown (913) | haribo (376) | lindt (177) | carrefour (118) | u (111) | auchan (104) | nestle (100) | hema (65),Snacks (5414) | Snacks sucrés (4372) | Cacao et dérivés (1807) | Chocolats (1699) | Confiseries (1629) | Chocolats noirs (1373) | Bonbons (1150) | Sweet snacks (948),4260485630048: Chocolat Noir (0.02) | 4260485630024: Chocolat 70% (0.02) | 4260363481090: Paleo Bar cacao (0.02) | 4260402489025: Choco bar strawberry (0.02) | 4260363481168: Paleo bar (0.02) | 3701043800172: bêtises de Cambrai (0.02) | 3760077184856: Chocolat 71% Patissier (200 GR) (0.02) | 8006380217085: Nocciolato classico (0.02),likely_category_scope_noise,,
FRANCE,snacks,salt_g_100g,P1-P5,bottom,2616,0,0,0,chocolat (523) | noir (401) | bonbons (150) | chocolate (115) | candy (104) | cacao (80) | miel (75) | nougat (69) | lait (66) | dark (66),unknown (637) | nestle (45) | hema (38) | haribo (29) | encuentro (28) | la confiserie bressaude (28) | alter eco (25) | la vie claire (24),Snacks (2115) | Snacks sucrés (1747) | Confiseries (686) | Cacao et dérivés (664) | Chocolats (641) | Bonbons (566) | Chocolats noirs (509) | Biscuits et gâteaux (311),3162050026403: Nappage caramel au lait (0) | 3162210107003: Pastilles du bassin vichy (0) | 8697436559558: Cotton candy (0) | 7868000808902: Chocolat noir (0) | 5701181120406: snoepketting (0) | 8710496035036: Choco Vlokken (0) | 5701167405268: Candy Canes (0) | 8713600085002: nan (0),likely_category_scope_noise,,
FRANCE,snacks,salt_g_100g,P5-P10,bottom,3270,0.01,0,0.02,noir (951) | chocolat (896) | cacao (195) | chocolate (171) | bonbons (159) | miel (124) | dark (119) | tablette (98) | noisettes (90) | nougat (76),unknown (427) | haribo (144) | nestle (85) | les anis de flavigny (70) | u (58) | cote d'or (43) | auchan (35) | carrefour (33),Snacks (2704) | Snacks sucrés (2207) | Cacao et dérivés (1179) | Chocolats (1143) | Chocolats noirs (1000) | Confiseries (859) | Bonbons (692) | Sweet snacks (437),6194008541147: Croustina Noisette (0) | 6194008518026: Kaak biscuit (0) | 3364699335001: Patate douce sucrée (0) | 3364474468276: Morceau de chocolat noir aux noisettes grillées (0) | 3367270000565: Lapin chocolat (0) | 3367270000534: Lapin chocolat au lait durable (0) | 3760048720137: Nougat noir de Provence (0) | 6194005446209: Dégustation - Chocolat Noir Aux éclats D'orange (0),likely_category_scope_noise,,
FRANCE,snacks,salt_g_100g,P80-P90,top,6541,1.05,0.92,1.2,beurre (898) | chocolat (869) | chips (796) | brioche (478) | pur (432) | madeleines (315) | lait (287) | pains (278) | caramel (251) | pain (240),unknown (1372) | u (174) | lay's (117) | carrefour (109) | auchan (107) | ker cadelac (106) | la fournee doree (82) | casino (80),Snacks (5198) | Snacks sucrés (3620) | Biscuits et gâteaux (1978) | Biscuits (1417) | Viennoiseries (1409) | Brioches (687) | Gâteaux (677) | Snacks salés (666),3700621730757: Galette et palets Bretons pur beurre (1.2) | 7616800842400: Simply Potato Blue Chips (1.2) | 2220010000915: Kouign amann (1.2) | 5000328515168: Crinkles Simply Salted Crisps 6 x (1.2) | 3396118129137: Chips multi variettes (1.2) | 3396111000532: Chips craquantes aux herbes de Provence (1.2) | 3259426033025: Barre Pâtissière (1.2) | 838948012348: Palmines (1.2),likely_category_scope_noise,,
